name,matches,innings_batted,not_outs,runs_scored,balls_faced,fours,sixes,high_score,centuries,fifties,innings_bowled,balls_bowled,runs_conceded,wickets,5_wickets,best_bowling_wickets,best_bowling_runs,dismissals,batting_avg,batting_sr,bowling_economy,bowling_avg,identifier,unique_name,key_bcci,key_bcci_2,key_bigbash,key_cricbuzz,key_cricheroes,key_crichq,key_cricinfo,key_cricinfo_2,key_cricinfo_3,key_cricingif,key_cricketarchive,key_cricketarchive_2,key_cricketworld,key_nvplay,key_nvplay_2,key_opta,key_opta_2,key_pulse,key_pulse_2,catches,stumpings,run_outs_involved
PBB Rajapaksa,13.0,13.0,0.0,277.0,191.0,22.0,15.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,13.0,21.31,145.03,0.0,0.0,6c882e9a,PBB Rajapaksa,,,,,,,342619.0,,,,356553.0,,,,,,,877.0,,4,0,0
PC Valthaty,23.0,23.0,1.0,505.0,418.0,61.0,20.0,120.0,1.0,2.0,10.0,151.0,205.0,7.0,0.0,4.0,29.0,22.0,22.95,120.81,8.15,29.29,25eeb281,PC Valthaty,,,,,,,35630.0,,,,,,,,,,,75.0,,3,0,0
PD Collingwood,7.0,7.0,2.0,203.0,156.0,9.0,13.0,75.0,0.0,3.0,6.0,89.0,101.0,5.0,0.0,2.0,19.0,5.0,40.6,130.13,6.81,20.2,a386e91b,PD Collingwood,,,,,,,10772.0,,,,2312.0,,,,,,,225.0,,4,0,0
PD Salt,34.0,34.0,3.0,1056.0,601.0,122.0,56.0,89.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,31.0,34.06,175.71,0.0,0.0,3d284ca3,PD Salt,,,8012.0,,,,669365.0,,,18690.0,1104883.0,,,00ec5aca-d922-421b-a5d1-f8e70e69b7b4,,,,3511.0,,26,0,6
PH Solanki,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,38.0,2.0,0.0,2.0,20.0,0.0,0.0,0.0,6.33,19.0,c695b423,PH Solanki,KihOJCQXbiALIiyJceUOi1VJei0GJIz,,,,,,1252337.0,,,,,,,,,,,,,0,0,0
PHKD Mendis,5.0,5.0,1.0,92.0,69.0,7.0,2.0,32.0,0.0,0.0,4.0,42.0,60.0,2.0,0.0,1.0,4.0,4.0,23.0,133.33,8.57,30.0,08548b13,PHKD Mendis,,,,,,,784373.0,,,,,,,,,,,3086.0,,1,0,0
PJ Cummins,72.0,48.0,18.0,612.0,402.0,39.0,41.0,66.0,0.0,3.0,72.0,1617.0,2373.0,79.0,0.0,4.0,34.0,30.0,20.4,152.24,8.81,30.04,ded9240e,PJ Cummins,,,,,,,489889.0,,,,1055155.0,,,,,,,488.0,,20,0,2
PJ Sangwan,42.0,14.0,6.0,26.0,44.0,1.0,0.0,6.0,0.0,0.0,42.0,856.0,1240.0,38.0,0.0,3.0,18.0,8.0,3.25,59.09,8.69,32.63,9fc0ef64,PJ Sangwan,0OIJieUzOiCXJJQAKciVh1yGiibJeIL,,,,,,279545.0,,,,,,,,,,,91.0,,8,0,3
PK Garg,19.0,19.0,1.0,273.0,241.0,16.0,9.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,18.0,15.17,113.28,0.0,0.0,bb965e9a,PK Garg,iVJIybeOJOILKzXceiCJi1JAii0hGQU,,,,,,1070180.0,,,,1356143.0,,,,,,,3775.0,,11,0,0
PM Sarvesh Kumar,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,30.0,42.0,1.0,0.0,1.0,18.0,0.0,1.0,50.0,8.4,42.0,4b4d1957,PM Sarvesh Kumar,,,,,,,327127.0,,,,,,,,,,,,,0,0,0
PN Mankad,5.0,5.0,2.0,97.0,73.0,13.0,2.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,3.0,32.33,132.88,0.0,0.0,663b5e34,PN Mankad,0icKiJX1QObOihJiiAIyJeLJVeUICGz,,,,,,956871.0,,,,,,,,,,,,,6,0,0
PP Chawla,192.0,86.0,32.0,624.0,563.0,56.0,20.0,24.0,0.0,0.0,191.0,3850.0,5108.0,192.0,0.0,4.0,17.0,54.0,11.56,110.83,7.96,26.6,98ae73b1,PP Chawla,iJiI0ebJUILz1VOOiXAchCeKGiiJyQJ,,,,,,32966.0,,,,61458.0,,,,,,,76.0,,44,0,10
PP Ojha,90.0,19.0,8.0,16.0,45.0,0.0,0.0,3.0,0.0,0.0,90.0,1899.0,2332.0,89.0,0.0,3.0,11.0,11.0,1.45,35.56,7.37,26.2,6c6591ab,PP Ojha,JcUJhVXOiizCIi10GIeiAKyJObJQLei,,,,,,32130.0,,,,75691.0,,,,,,,106.0,,14,0,3
PP Shaw,79.0,79.0,0.0,1892.0,1283.0,238.0,61.0,99.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,79.0,23.95,147.47,0.0,0.0,8b3e9c7c,PP Shaw,JOJ0iQOiUJyGiJiAc1IiCLXVehebKzI,,,,,,1070168.0,,,,1136920.0,,,,,,,3764.0,,18,0,0
PR Shah,9.0,9.0,1.0,92.0,91.0,9.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,8.0,11.5,101.1,0.0,0.0,0aadc906,PR Shah,1yzJeQ0iOJVChJIeiJbLKGXUiIiiAcO,,,,,,34282.0,,,,,,,,,,,,,10,3,3
PSP Handscomb,1.0,1.0,0.0,6.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1.0,6.0,50.0,0.0,0.0,ada15e88,PSP Handscomb,,,5940.0,,,,334337.0,,,,255738.0,,,d6bece0d-9858-40e1-ab01-f1efa29f41dd,,,,932.0,,0,0,0
PV Tambe,33.0,6.0,4.0,18.0,39.0,1.0,0.0,7.0,0.0,0.0,33.0,660.0,853.0,28.0,0.0,4.0,20.0,2.0,9.0,46.15,7.75,30.46,6aed7e79,PV Tambe,IIeJ10yUhQeVLJibiJGAXJOiOczKiiC,,,,,,587152.0,,,,140306.0,,,,,,,1114.0,,4,0,0
PVD Chameera,19.0,10.0,6.0,53.0,42.0,3.0,3.0,17.0,0.0,0.0,19.0,384.0,630.0,13.0,0.0,2.0,17.0,4.0,13.25,126.19,9.84,48.46,327b58d3,PVD Chameera,,,,,,,552152.0,,,,1225043.0,,,,,,,817.0,,3,0,1
PVSN Raju,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,24.0,53.0,1.0,0.0,1.0,40.0,0.0,1.0,100.0,13.25,53.0,c27b5a0e,PVSN Raju,,,,,,,1392201.0,,,,,,,,,,,,,1,0,0
PWA Mulder,1.0,1.0,0.0,9.0,11.0,1.0,0.0,9.0,0.0,0.0,1.0,6.0,16.0,0.0,0.0,0.0,16.0,1.0,9.0,81.82,16.0,0.0,c96f6ac5,PWA Mulder,,,,,,,698189.0,,,,1386001.0,,,,,,,3070.0,4344.0,1,0,0
PWH de Silva,37.0,19.0,4.0,81.0,88.0,7.0,1.0,18.0,0.0,0.0,37.0,798.0,1119.0,46.0,1.0,5.0,18.0,15.0,5.4,92.05,8.41,24.33,a97c8ec2,PWH de Silva,,,,,,,784379.0,,,,1722098.0,,,,,,,3082.0,,5,0,3
Pankaj Singh,17.0,5.0,3.0,7.0,12.0,0.0,0.0,4.0,0.0,0.0,17.0,300.0,468.0,11.0,0.0,2.0,18.0,2.0,3.5,58.33,9.36,42.55,e32d22f6,Pankaj Singh,OebhJCIiVi0iUiQiKXJJyA1GIOcJeLz,,,,,,32973.0,,,,71629.0,,,,,,,144.0,,2,0,0
Parvez Rasool,11.0,4.0,2.0,17.0,20.0,1.0,0.0,10.0,0.0,0.0,11.0,198.0,271.0,4.0,0.0,1.0,20.0,2.0,8.5,85.0,8.21,67.75,9170ff49,Parvez Rasool,iJeXOAV0IhKyiziI1eJiUCJcibQOLGJ,,,,,,378496.0,,,,,,,,,,,1093.0,,3,0,0
Prince Yadav,6.0,2.0,2.0,5.0,10.0,0.0,0.0,4.0,0.0,0.0,6.0,137.0,225.0,3.0,0.0,1.0,29.0,0.0,5.0,50.0,9.85,75.0,80b2fb19,Prince Yadav,,,,,,,1350768.0,,,,,,,,,,,,,2,0,2
Priyansh Arya,18.0,18.0,0.0,545.0,299.0,60.0,31.0,103.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,18.0,30.28,182.27,0.0,0.0,b5797845,Priyansh Arya,2017b5036d9dc05e11e792a5028d29d,,,,,,1175456.0,,,,,,,,,,,,,8,0,0
Q de Kock,115.0,115.0,7.0,3312.0,2472.0,325.0,134.0,140.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,108.0,30.67,133.98,0.0,0.0,372455c4,Q de Kock,,,,,,,379143.0,,,,389104.0,,,,,,,834.0,,73,16,12
R Ashwin,217.0,94.0,30.0,833.0,705.0,64.0,29.0,50.0,0.0,1.0,217.0,4710.0,5652.0,187.0,0.0,4.0,34.0,64.0,13.02,118.16,7.2,30.22,495d42a5,R Ashwin,LJiViehiIzeiOAJXKJ1iGcUIJybO0QC,,,,,,26421.0,,,,12674.0,,,,,,,8.0,,51,0,9
R Bhatia,94.0,47.0,17.0,342.0,284.0,24.0,13.0,26.0,0.0,0.0,91.0,1636.0,2020.0,71.0,0.0,4.0,15.0,30.0,11.4,120.42,7.41,28.45,33a364a6,R Bhatia,zeI0GUJAL1yIheOKiiiQJOcJbJXiVCi,,,,,,26907.0,,,,,,,,,,,92.0,,25,0,8
R Bishnoi,3.0,3.0,0.0,19.0,17.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,3.0,6.33,111.76,0.0,0.0,4d5a1617,R Bishnoi,zceJJXIViJCi0LGiOh1JyQUKebOiiAI,,,,,,236766.0,,,,,,,,,,,,,1,0,0
R Dhawan,37.0,22.0,11.0,210.0,187.0,18.0,7.0,25.0,0.0,0.0,36.0,662.0,891.0,25.0,0.0,2.0,14.0,11.0,19.09,112.3,8.08,35.64,26a85969,R Dhawan,LJzbViOIIJOy1CecUX0GQhieiJAiiKJ,,,,,,290727.0,,,,,,,,,,,1088.0,,13,0,3
R Dravid,82.0,82.0,5.0,2174.0,1882.0,269.0,28.0,75.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,77.0,28.23,115.52,0.0,0.0,0184dc35,R Dravid,,,,,,,28114.0,,,,2280.0,,,,,,,131.0,,18,0,8
R Goyal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,8.25,0.0,266849c1,R Goyal,,,,,,,1350770.0,,,,,,,,,,,,,1,0,0
R McLaren,18.0,13.0,5.0,159.0,171.0,14.0,1.0,51.0,0.0,1.0,18.0,354.0,542.0,12.0,0.0,2.0,28.0,8.0,19.88,92.98,9.19,45.17,c654af19,R McLaren,,,,,,,46393.0,,,,45228.0,,,,,,,288.0,,5,0,1
R Minz,2.0,2.0,0.0,6.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,3.0,40.0,0.0,0.0,bafd0398,R Minz,,,,,,,1350762.0,,,,,,,,,,,,,0,0,0
R Ninan,2.0,1.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,2.0,36.0,65.0,3.0,0.0,2.0,31.0,1.0,3.0,50.0,10.83,21.67,ce4cc4d5,R Ninan,,,,,,,353669.0,,,,,,,,,,,,,1,0,0
R Parag,75.0,72.0,12.0,1570.0,1106.0,112.0,87.0,95.0,0.0,7.0,30.0,295.0,477.0,7.0,0.0,1.0,7.0,60.0,26.17,141.95,9.7,68.14,04a418e8,R Parag,JeicCLIGAXyheJ1UJbJIO0QVizOiiKi,,,,,,1079434.0,,,,2136312.0,,,,,,,4445.0,,45,0,3
R Powell,23.0,23.0,3.0,365.0,249.0,22.0,28.0,67.0,0.0,1.0,2.0,18.0,35.0,1.0,0.0,1.0,18.0,20.0,18.25,146.59,11.67,35.0,650d5e49,R Powell,,,,,,,820351.0,,,,1779397.0,,,,,,,3333.0,,20,0,0
R Rampaul,12.0,7.0,2.0,51.0,50.0,3.0,2.0,23.0,0.0,0.0,12.0,268.0,309.0,16.0,0.0,3.0,31.0,5.0,10.2,102.0,6.92,19.31,d68e7f48,R Rampaul,,,,,,,52912.0,,,,44614.0,,,,,,,594.0,,4,0,0
R Ravindra,18.0,18.0,1.0,413.0,287.0,40.0,16.0,65.0,0.0,2.0,2.0,12.0,7.0,0.0,0.0,0.0,3.0,17.0,24.29,143.9,3.5,0.0,ba5e1069,R Ravindra,,,,,,,959767.0,,,,1596049.0,,,dabc5cba-4ae5-4987-acf4-1d4a3cceaeb1,,,,3028.0,,10,0,1
R Sai Kishore,25.0,4.0,0.0,18.0,16.0,0.0,2.0,13.0,0.0,0.0,25.0,441.0,651.0,32.0,0.0,4.0,33.0,4.0,4.5,112.5,8.86,20.34,c7a995d3,R Sai Kishore,1QzyJJeUKAiJGLCOVXiiIcbO0iIiheJ,,,,,,1048739.0,,,,,,,22133e28-03ea-4e57-88df-d2a9cec13044,,,,,,10,0,0
R Sanjay Yadav,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,23.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,11.5,0.0,33ffc3dd,R Sanjay Yadav,CeKLVJOih1ybcJJQiUAeiXGJ0iIIOzi,,,,,,1048841.0,,,,,,,,,,,,,0,0,0
R Sathish,27.0,24.0,7.0,270.0,231.0,22.0,6.0,27.0,0.0,0.0,14.0,139.0,232.0,3.0,0.0,1.0,11.0,17.0,15.88,116.88,10.01,77.33,626c5379,R Sathish,AiCiUJchJziGQKbXJOeOVLiIJieIy01,,,,,,33870.0,,,,,,,,,,,78.0,,9,0,7
R Sharma,44.0,19.0,6.0,66.0,75.0,5.0,3.0,14.0,0.0,0.0,44.0,928.0,1086.0,40.0,0.0,3.0,13.0,13.0,5.08,88.0,7.02,27.15,2278c4ca,Raoul Sharma,,,,,,,1179839.0,,,,,,,,,,,,,12,0,1
R Sharma,44.0,19.0,6.0,66.0,75.0,5.0,3.0,14.0,0.0,0.0,44.0,928.0,1086.0,40.0,0.0,3.0,13.0,13.0,5.08,88.0,7.02,27.15,102bc1f4,Ricky Sharma,,,,,,,627385.0,,,,,,,,,,,,,12,0,1
R Sharma,44.0,19.0,6.0,66.0,75.0,5.0,3.0,14.0,0.0,0.0,44.0,928.0,1086.0,40.0,0.0,3.0,13.0,13.0,5.08,88.0,7.02,27.15,5d9a1a73,R Sharma,,,,,,,272994.0,,,,,,,,,,,126.0,,12,0,1
R Shepherd,17.0,12.0,5.0,185.0,87.0,12.0,17.0,53.0,0.0,1.0,15.0,210.0,408.0,10.0,0.0,2.0,14.0,7.0,26.43,212.64,11.66,40.8,c5aef772,R Shepherd,,,,,,,677077.0,,,,1973715.0,,,,,,,5036.0,,4,0,1
R Shukla,7.0,4.0,3.0,19.0,23.0,2.0,0.0,14.0,0.0,0.0,7.0,120.0,208.0,5.0,0.0,2.0,28.0,1.0,19.0,82.61,10.4,41.6,de4b0555,R Shukla,JUXJeOicAIbKziLhy0JC1eOGiIiJiQV,,,,,,390547.0,,,,,,,,,,,262.0,,3,0,3
R Tewatia,90.0,76.0,29.0,1112.0,811.0,90.0,54.0,53.0,0.0,1.0,52.0,843.0,1111.0,32.0,0.0,3.0,18.0,47.0,23.66,137.11,7.91,34.72,39a2dfa8,R Tewatia,CiJ1yhieIbzOiUKOViAGc0ieJJILQXJ,,,,,,423838.0,,,,262658.0,,,,,,,1749.0,,45,0,2
R Vinay Kumar,104.0,42.0,15.0,310.0,274.0,21.0,9.0,26.0,0.0,0.0,104.0,2127.0,2986.0,105.0,0.0,4.0,40.0,27.0,11.48,113.14,8.42,28.44,41eb4a4f,R Vinay Kumar,UGeQyAIcJhO1ViJIzibOiCXJKi0JieL,,,,,,35731.0,,,,10424.0,,,,,,,166.0,,36,0,13
RA Bawa,3.0,3.0,1.0,19.0,18.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,9.5,105.56,0.0,0.0,ba6b2f91,RA Bawa,,,,,,,1292502.0,,,,,,,,,,,,,3,0,1
RA Jadeja,246.0,194.0,77.0,3260.0,2502.0,240.0,117.0,77.0,0.0,5.0,225.0,4056.0,5188.0,170.0,1.0,5.0,16.0,117.0,27.86,130.3,7.67,30.52,fe93fd9d,RA Jadeja,,,,,,,234675.0,,,,94280.0,,,,,,,9.0,,110,0,24
RA Shaikh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,7c390b03,RA Shaikh,,,,,,,279460.0,,,,,,,,,,,,,0,0,0
RA Tripathi,98.0,98.0,10.0,2291.0,1662.0,229.0,85.0,93.0,0.0,12.0,1.0,6.0,12.0,0.0,0.0,0.0,12.0,88.0,26.03,137.85,12.0,0.0,77255a9e,RA Tripathi,iceiVGLOJzeAiU0OJ1XhJiybIIJiQKC,,,,,,446763.0,,,,172359.0,,,,,,,3838.0,,34,0,1
RD Chahar,78.0,22.0,7.0,129.0,124.0,13.0,5.0,25.0,0.0,0.0,78.0,1670.0,2150.0,75.0,0.0,4.0,27.0,15.0,8.6,104.03,7.72,28.67,2ed569a0,RD Chahar,C1eiJOJOAViGiXcJJhiUIQIzKiL0yeb,,,,,,1064812.0,,,,1573581.0,,,6efe9aaf-c500-4fa5-be27-c9d72591d2dd,,,,3763.0,,24,0,0
RD Gaikwad,70.0,70.0,8.0,2502.0,1820.0,231.0,95.0,108.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,62.0,40.35,137.47,0.0,0.0,45a43fe2,RD Gaikwad,ObLiOCyc1eiGVUJhKIzAJJeXJiiQ0iI,,,,,,1060380.0,,,,1358247.0,,,,,,,5443.0,,39,0,0
RD Rickelton,14.0,14.0,1.0,388.0,257.0,47.0,17.0,62.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,13.0,29.85,150.97,0.0,0.0,e66732f8,RD Rickelton,,,,,,,605661.0,,,,,,,,,,,,,11,5,4
RE Levi,6.0,6.0,0.0,83.0,73.0,10.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,6.0,13.83,113.7,0.0,0.0,18c78b11,RE Levi,,,,,,,46148.0,,,,73690.0,,,,,,,266.0,,2,0,0
RE van der Merwe,21.0,15.0,4.0,159.0,141.0,11.0,8.0,35.0,0.0,0.0,21.0,443.0,498.0,21.0,0.0,3.0,20.0,11.0,14.45,112.77,6.74,23.71,05c2ca46,RE van der Merwe,,,,,,,47850.0,,,,62399.0,,1899.0,,,,,173.0,,8,0,2
RG More,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,35.0,59.0,1.0,0.0,1.0,31.0,0.0,2.0,100.0,10.11,59.0,b2b23612,RG More,LOKeJ1bOycJAehCiiJizGUIiViXIQJ0,,,,,,424219.0,,,,,,,,,,,277.0,,1,0,0
RG Sharma,266.0,266.0,30.0,7048.0,5337.0,640.0,303.0,109.0,2.0,47.0,32.0,339.0,453.0,15.0,0.0,4.0,6.0,236.0,29.86,132.06,8.02,30.2,740742ef,RG Sharma,,,,,,,34102.0,,,,74266.0,,,,,,,107.0,,102,0,11
RJ Gleeson,3.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,68.0,110.0,2.0,0.0,1.0,30.0,0.0,2.0,100.0,9.71,55.0,402f8494,RJ Gleeson,,,8009.0,,,,473191.0,,,,315399.0,,,,,,,,,0,0,0
RJ Harris,37.0,21.0,9.0,117.0,112.0,6.0,3.0,17.0,0.0,0.0,37.0,832.0,1047.0,45.0,0.0,4.0,34.0,12.0,9.75,104.46,7.55,23.27,12eddf28,RJ Harris,,,,,,,5779.0,,,,12389.0,,,,,,,190.0,,20,0,0
RJ Peterson,5.0,5.0,2.0,32.0,30.0,3.0,1.0,16.0,0.0,0.0,4.0,48.0,70.0,3.0,0.0,3.0,37.0,3.0,10.67,106.67,8.75,23.33,26ff4c29,RJ Peterson,,,,,,,46750.0,,,,9415.0,,,,,,,214.0,,1,0,0
RJ Quiney,7.0,7.0,0.0,103.0,102.0,12.0,3.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,7.0,14.71,100.98,0.0,0.0,23ac69e6,RJ Quiney,,,,,,,211854.0,,,,84478.0,,,,,,,378.0,,2,0,0
RJW Topley,6.0,1.0,1.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,6.0,120.0,222.0,5.0,0.0,2.0,27.0,0.0,3.0,50.0,11.1,44.4,8db7f47f,RJW Topley,,,,,,,461632.0,,,,383600.0,,,,,,,2839.0,,2,0,0
RK Bhui,4.0,4.0,0.0,10.0,26.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,4.0,2.5,38.46,0.0,0.0,b63e358a,RK Bhui,iiLiJXQCizOJJIy1UAKIeOeibVG0hJc,,,,,,642531.0,,,,,,,,,,,1555.0,,0,0,0
RK Singh,51.0,51.0,15.0,1099.0,757.0,87.0,56.0,67.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,36.0,30.53,145.18,0.0,0.0,0a509d6b,RK Singh,VIcLi1IJUAXzCeiiJQJKJebiyOi0GOh,,,,,,723105.0,,,,1376795.0,,,,,,,3830.0,,41,0,2
RK Singh,51.0,51.0,15.0,1099.0,757.0,87.0,56.0,67.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,36.0,30.53,145.18,0.0,0.0,6e974d8f,Rupesh Kumar Singh,,,,,,,1463383.0,,,,,,,,,,,,,41,0,2
RM Patidar,38.0,38.0,2.0,1111.0,720.0,76.0,68.0,112.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,36.0,30.86,154.31,0.0,0.0,c740ea83,RM Patidar,KhJXQJGIiOi0eUzLIiCVbJJe1ciyiAO,,,,,,823703.0,,,,,,,,,,,5471.0,,10,0,0
RN ten Doeschate,23.0,21.0,7.0,326.0,235.0,26.0,15.0,70.0,0.0,1.0,10.0,78.0,94.0,2.0,0.0,1.0,7.0,14.0,23.29,138.72,7.23,47.0,4ec07775,RN ten Doeschate,,,,,,,47660.0,,,,44713.0,,,dfdb5c15-dadc-42f6-b6bd-e63c4f54e384,c646a8c5-283b-43f4-90ba-6a34d9e4045b,,,200.0,,8,0,3
RP Meredith,18.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,388.0,612.0,19.0,0.0,2.0,24.0,0.0,0.0,0.0,9.46,32.21,64775749,RP Meredith,,,8032.0,,,,961713.0,,,,1381886.0,,,de2f9d1b-238d-479f-93ba-7b83d5b76dd4,,,,4055.0,,2,0,0
RP Singh,82.0,28.0,14.0,52.0,76.0,2.0,1.0,10.0,0.0,0.0,82.0,1775.0,2338.0,90.0,0.0,4.0,22.0,14.0,3.71,68.42,7.9,25.98,0ab3c788,Ritu Singh,,,,,,,1331889.0,,,,,,,,,,,,,29,0,8
RP Singh,82.0,28.0,14.0,52.0,76.0,2.0,1.0,10.0,0.0,0.0,82.0,1775.0,2338.0,90.0,0.0,4.0,22.0,14.0,3.71,68.42,7.9,25.98,c3d1402f,RP Singh,bJ0JcXGAQCiLeVIh1UKiiiiIeyJJOOz,,,,,,35280.0,,,,61033.0,,,,,,,112.0,,29,0,8
RR Bhatkal,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,35.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,17.5,0.0,7d3720ba,RR Bhatkal,,,,,,,27150.0,,,,,,,,,,,160.0,,1,0,0
RR Bose,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,12.0,0.0,21ac077a,RR Bose,,,,,,,27572.0,,,,,,,,,,,,,0,0,0
RR Pant,123.0,123.0,19.0,3566.0,2417.0,321.0,170.0,128.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,104.0,34.29,147.54,0.0,0.0,919a3be2,RR Pant,JIei1JIiQOyJeVb0ciGhziALXKCiJOU,,,,,,931581.0,,,,1065017.0,,,,,,,2972.0,,80,24,6
RR Powar,26.0,9.0,6.0,67.0,64.0,6.0,1.0,28.0,0.0,0.0,26.0,426.0,527.0,13.0,0.0,2.0,11.0,3.0,22.33,104.69,7.42,40.54,5d096f3d,RR Powar,,,,,,,32391.0,,,,10533.0,,,,,,,83.0,,5,0,0
RR Raje,10.0,5.0,4.0,20.0,18.0,1.0,1.0,11.0,0.0,0.0,10.0,139.0,209.0,6.0,0.0,2.0,16.0,1.0,20.0,111.11,9.02,34.83,5f4e9e8f,RR Raje,zcLybeGJCiJIeJVhKO1JiIXQOiU0Aii,,,,,,290713.0,,,,,,,,,,,,,3,0,1
RR Rossouw,22.0,22.0,2.0,473.0,308.0,45.0,25.0,82.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,20.0,23.65,153.57,0.0,0.0,cad00a4d,RR Rossouw,,,4546.0,,,,318845.0,,,13538.0,236961.0,,430.0,,,,,239.0,,10,0,0
RR Sarwan,4.0,4.0,0.0,73.0,75.0,6.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,4.0,18.25,97.33,0.0,0.0,36d33dd0,RR Sarwan,,,,,,,52969.0,,,,6388.0,,,,,,,325.0,,1,0,0
RS Bopara,24.0,22.0,4.0,531.0,453.0,39.0,16.0,84.0,0.0,3.0,14.0,206.0,292.0,11.0,0.0,3.0,31.0,18.0,29.5,117.22,8.5,26.55,7ca5e05d,RS Bopara,,,,,,,10582.0,,,11220.0,44074.0,,,a3c49355-205b-7d41-9d37-5a21a3b26b06,,,,374.0,,7,0,0
RS Gavaskar,2.0,1.0,0.0,2.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,8.0,0.0,0.0,0.0,8.0,1.0,2.0,25.0,8.0,0.0,9ff100a6,RS Gavaskar,,,,,,,28792.0,,,,,,,,,,,,,0,0,0
RS Hangargekar,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,60.0,3.0,0.0,3.0,36.0,0.0,0.0,0.0,10.0,20.0,c3c92b42,RS Hangargekar,2016bb914346b22b11e6842a028d29d,,,,,,1175429.0,,,,,,,,,,,,,0,0,0
RS Sodhi,1.0,1.0,1.0,4.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,4.0,200.0,0.0,0.0,a3ecf01f,RS Sodhi,,,,,,,34078.0,,,,,,,,,,,,,2,0,0
RT Ponting,9.0,9.0,0.0,91.0,128.0,5.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,9.0,10.11,71.09,0.0,0.0,7d415ea5,RT Ponting,,,,,,,7133.0,,,,2229.0,,,,,,,361.0,,4,0,0
RV Gomez,13.0,9.0,4.0,50.0,51.0,5.0,1.0,26.0,0.0,0.0,9.0,96.0,129.0,5.0,0.0,2.0,14.0,5.0,10.0,98.04,8.06,25.8,b2570b38,RV Gomez,cAQIeKhyJOeObJiiiVi1z0XiGCJLJIU,,,,,,28846.0,,,,,,,,,,,270.0,,3,0,1
