matches,innings_batted,runs_scored,balls_faced,fours,sixes,not_outs,high_score,centuries,fifties,innings_bowled,balls_bowled,runs_conceded,wickets,catches,stumpings,season,name,identifier,unique_name,key_bcci,key_bcci_2,key_bigbash,key_cricbuzz,key_cricheroes,key_crichq,key_cricinfo,key_cricinfo_2,key_cricinfo_3,key_cricingif,key_cricketarchive,key_cricketarchive_2,key_cricketworld,key_nvplay,key_nvplay_2,key_opta,key_opta_2,key_pulse,key_pulse_2
16,0,353,264,45,9,0,0,0,0,0,0,0,0,2,0,2019,PP Shaw,8b3e9c7c,PP Shaw,JOJ0iQOiUJyGiJiAc1IiCLXVehebKzI,,,,,,1070168.0,,,,1136920.0,,,,,,,3764.0,
1,0,5,4,0,0,0,0,0,0,0,24,42,0,1,0,2019,Rasikh Salam,b8527c3d,Rasikh Salam,2018d1909e70bbd611e8a30e02726df,,,,,,1161489.0,,,,,,,,,,,5437.0,
16,0,521,384,64,11,0,0,0,0,0,0,0,0,5,0,2019,S Dhawan,0a476045,S Dhawan,ziJiXLyVeQUACeiOhKiJJiI0O1cJIbG,,,,,,28235.0,,,,15627.0,,,,,,,41.0,
5,0,11,16,2,0,0,0,0,0,0,108,142,3,0,0,2019,MJ McClenaghan,51a3c5ef,MJ McClenaghan,,,,,,,319439.0,,,13611.0,237626.0,,,fc4db06a-f48f-40ea-a0e4-dfc61fbd5dd5,,,,730.0,
16,0,529,398,45,25,0,0,0,0,0,0,0,0,17,2,2019,Q de Kock,372455c4,Q de Kock,,,,,,,379143.0,,,,389104.0,,,,,,,834.0,
16,0,467,388,42,14,0,0,0,0,0,0,0,0,8,0,2019,SS Iyer,85ec8e33,SS Iyer,hzIiKiUiIOXLcQJybJ0JJiCiVOGA1ee,,,,,,642519.0,,,,967227.0,,,,,,,1563.0,
14,0,281,179,14,22,0,0,0,0,0,0,0,0,8,0,2019,KA Pollard,a757b0d8,KA Pollard,,,,,,,230559.0,,,,97647.0,,,,,,,210.0,
12,0,184,154,20,5,0,0,0,0,0,0,0,0,1,0,2019,CA Ingram,c995d726,CA Ingram,,,4876.0,,,,45705.0,,,13533.0,70877.0,,,7cb214a6-ffe8-4b79-90a7-dca875eebf95,,,,168.0,
16,0,0,1,0,0,0,0,0,0,0,374,417,20,2,0,2019,JJ Bumrah,462411b3,JJ Bumrah,bieJAiVQz1iKecLiyXiJhIOJ0OIUCJG,,,,,,625383.0,,,,1196767.0,,,,,,,1124.0,
16,0,409,212,28,30,0,0,0,0,0,255,390,14,9,0,2019,HH Pandya,dbe50b21,HH Pandya,1hicJieAIiGK0eiiJCVbOXyQLOIJUzJ,,,,,,625371.0,,,,392753.0,,,,,,,2740.0,
16,0,183,150,18,5,0,0,0,0,0,276,335,12,7,0,2019,KH Pandya,5b8c830e,KH Pandya,UicQOhOJ1XACJeGKyeVJbiLIiJiiIz0,,,,,,471342.0,,,,254356.0,,,,,,,3183.0,
3,0,18,17,1,1,0,0,0,0,0,12,27,1,0,0,2019,BCJ Cutting,2e11c706,BCJ Cutting,,,5199.0,,,,230371.0,,,13493.0,97657.0,,,,,,,913.0,
16,0,494,304,37,27,0,0,0,0,0,0,0,0,18,6,2019,RR Pant,919a3be2,RR Pant,JIei1JIiQOyJeVb0ciGhziALXKCiJOU,,,,,,931581.0,,,,1065017.0,,,,,,,2972.0,
16,0,424,324,45,10,0,0,0,0,0,0,0,0,9,0,2019,SA Yadav,271f83cd,SA Yadav,LJiCJOA0JUQbeyzehK1iiXiGVIiOJcI,,,,,,446507.0,,,,264193.0,,,,,,,108.0,
8,0,18,24,1,1,0,0,0,0,0,163,237,9,5,0,2019,KMA Paul,75224f22,KMA Paul,,,8342.0,,,,677081.0,,,,1500135.0,,,,,,,3101.0,
14,0,110,88,10,3,0,0,0,0,0,306,364,10,9,0,2019,AR Patel,2e171977,AR Patel,iIQcOze1JKUiXeCJiGhb0VJiiILyJAO,,,,,,554691.0,,,,923472.0,,,,,,,1113.0,
6,0,26,22,2,1,0,0,0,0,0,38,42,2,7,0,2019,R Tewatia,39a2dfa8,R Tewatia,CiJ1yhieIbzOiUKOViAGc0ieJJILQXJ,,,,,,423838.0,,,,262658.0,,,,,,,1749.0,
15,0,405,315,52,10,0,0,0,0,0,0,0,0,4,0,2019,RG Sharma,740742ef,RG Sharma,,,,,,,34102.0,,,,74266.0,,,,,,,107.0,
5,0,7,4,0,1,0,0,0,0,0,114,163,5,2,0,2019,TA Boult,a818c1be,TA Boult,,,,,,,277912.0,,,,159058.0,,,c62e0930-e898-4a63-baff-71e4ccde77e4,,,,969.0,
13,0,10,3,1,1,0,0,0,0,0,276,349,13,1,0,2019,I Sharma,5bb1a1c4,I Sharma,UiOeJizJOeGXJiVybJ0iiIK1CIAhcQL,,,,,,236779.0,,,,100673.0,,,,,,,38.0,
12,0,14,15,0,1,0,0,0,0,0,288,375,26,6,0,2019,K Rabada,e62dd25d,K Rabada,,,,,,,550215.0,,,,1374908.0,,,,,,,1664.0,
4,0,98,75,7,6,0,0,0,0,0,0,0,0,0,0,2019,Yuvraj Singh,1c914163,Yuvraj Singh,0XiUJyiJVeOiGcOI1JLQbziICKiJAeh,,,,,,36084.0,,,,7681.0,,,,,,,113.0,
4,0,98,75,7,6,0,0,0,0,0,0,0,0,0,0,2019,Yuvraj Singh,30829ea2,Yuvraj Singh (2),IeiQJheiOcCIAbJy1VJUiOGKzLJi0Xi,,,,,,1246442.0,,,,,,,,,,,,
14,0,593,438,49,25,0,0,0,0,0,0,0,0,7,0,2019,KL Rahul,b17e2f24,KL Rahul,bhJIOc1UiieXKOJiVLeGJQiCAJi0Iyz,,,,,,422108.0,,,,170187.0,,,,,,,1125.0,
10,0,5,3,1,0,0,0,0,0,0,210,335,6,5,0,2019,DS Kulkarni,d2a989fc,DS Kulkarni,cIQiXiiLVezIi0JCAyiOeJGb1OKhJJU,,,,,,277955.0,,,,160008.0,,,,,,,101.0,
8,0,311,205,38,14,0,0,0,0,0,0,0,0,8,0,2019,JC Buttler,99b75528,JC Buttler,,,,,,,308967.0,,,11248.0,136065.0,,,,,,,509.0,
13,0,332,234,26,14,0,0,0,0,0,0,0,0,7,0,2019,MA Agarwal,00ea847a,MA Agarwal,GJIOIyVUihiLiAzJXOeJ0KQebii1JCc,,,,,,398438.0,,,,373862.0,,,ae72f9a5-0815-447f-9314-d834e33c3ca5,,,,158.0,
13,0,490,319,45,34,0,0,0,0,0,0,0,0,0,0,2019,CH Gayle,db584dad,CH Gayle,,,,,,,51880.0,,,,7537.0,,,,,,,236.0,
7,0,18,19,1,1,0,0,0,0,0,120,166,1,0,0,2019,K Gowtham,90de905a,K Gowtham,cIGXUiQI01OOVeJbJAJyieiKizhJLCi,,,,,,424377.0,,,,1138994.0,,,,,,,3834.0,
11,0,67,40,4,4,0,0,0,0,0,258,291,11,3,0,2019,JC Archer,5574750c,JC Archer,,,,,,,669855.0,,,15830.0,1422835.0,,,7a90e3f1-b536-4e94-9c94-15b5f9b4112e,,,,3502.0,
9,0,123,99,8,4,0,0,0,0,0,101,189,6,3,0,2019,BA Stokes,e087956b,BA Stokes,,,,,,,311158.0,,,11241.0,180612.0,,,,,,,1154.0,
11,0,1,3,0,0,0,0,0,0,0,224,398,10,3,0,2019,JD Unadkat,1e66c162,JD Unadkat,iJy0OICJehGiUJVLiA1KIbziOeXQiJc,,,,,,390484.0,,,,264173.0,,,ceca3b64-73e6-4aaf-acec-efcaa1225a0f,,,,86.0,
5,0,180,143,19,4,0,0,0,0,0,2,6,0,0,0,2019,SN Khan,f088b960,SN Khan,iOKQJXOh0eVJICLiJeGIyJ1biiicAzU,,,,,,642525.0,,,,1196759.0,,,,,,,1564.0,
8,0,141,118,13,2,0,0,0,0,0,0,0,0,3,0,2019,RA Tripathi,77255a9e,RA Tripathi,iceiVGLOJzeAiU0OJ1XhJiybIIJiQKC,,,,,,446763.0,,,,172359.0,,,,,,,3838.0,
6,0,168,107,10,14,0,0,0,0,0,0,0,0,1,0,2019,N Pooran,3241e3fd,N Pooran,,,6763.0,,,,604302.0,,,,969464.0,,,,,,,1703.0,
14,0,63,46,8,1,0,0,0,0,0,288,347,20,5,0,2019,S Gopal,7a8bd078,S Gopal,VAzG0QCKJihJJILeieiibi1cIyUOJXO,,,,,,344580.0,,,,171459.0,,,,,,,1748.0,
13,0,393,285,45,9,0,0,0,0,0,0,0,0,5,0,2019,AM Rahane,29e95537,AM Rahane,AXeJIbJi1OLGK0UQihJzyiJeOcViIiC,,,,,,277916.0,,,,154043.0,,,,,,,135.0,
13,0,165,120,10,4,0,0,0,0,0,12,26,0,4,0,2019,Mandeep Singh,c3a96caf,Mandeep Singh,OzV0LUQiKbJeGieihXiCAIOJ1IiJyJc,2016e7d2c33e9b3f11e69558028d29d,,,,,398506.0,,,,250480.0,,,,,,,72.0,
13,0,165,120,10,4,0,0,0,0,0,12,26,0,4,0,2019,Mandeep Singh,dc39e9ab,Mandeep Singh (2),,,,,,,1441894.0,,,,,,,,,,,,
9,0,95,55,13,3,0,0,0,0,0,198,323,10,2,0,2019,SM Curran,e94915e6,SM Curran,,,,10420.0,,,662973.0,,,,1471266.0,,,87c5f45a-9650-44db-8dc1-a68b1ef80a6d,,,,2939.0,
5,0,0,4,0,0,0,0,0,0,0,114,191,3,1,0,2019,Mujeeb Ur Rahman,7d92277a,Mujeeb Ur Rahman,,,11484.0,,,,974109.0,,,,2128581.0,,,,,,,4572.0,
14,0,1,2,0,0,0,0,0,0,0,324,469,19,5,0,2019,Mohammed Shami,8cf9814c,Mohammed Shami,ChbiJ1JcJIiiVXKQeyOAeGUiiOL0IJz,,,,,,481896.0,,,,908878.0,,,,,,,94.0,
14,0,42,28,3,3,0,0,0,0,0,330,400,15,3,0,2019,R Ashwin,495d42a5,R Ashwin,LJiViehiIzeiOAJXKJ1iGcUIJybO0QC,,,,,,26421.0,,,,12674.0,,,,,,,8.0,
4,0,0,0,0,0,0,0,0,0,0,96,152,3,1,0,2019,AS Rajpoot,db31895a,AS Rajpoot,ibe1CzIiXKOiQi0yeGJcVJhOJiLIJUA,,,,,,591650.0,,,,1047395.0,,,,,,,1106.0,
12,0,342,230,28,13,0,0,0,0,0,0,0,0,4,1,2019,SV Samson,a4cc73aa,SV Samson,iJUViQ01GecizhCJIAbiyXJOiLIOJeK,,,,,,425943.0,,,,218180.0,,,,,,,258.0,
11,0,319,275,30,4,0,0,0,0,0,0,0,0,3,0,2019,SPD Smith,30a45b23,SPD Smith,,,4552.0,,,,267192.0,,,,113416.0,,,,,,,271.0,
4,0,5,6,0,0,0,0,0,0,0,0,0,0,3,0,2019,KK Nair,944533a5,KK Nair,0JchQiibeAGyCUiJeX1IKzLIOJiJOiV,,,,,,398439.0,,,,170186.0,,,,,,,276.0,
9,0,14,7,1,1,0,0,0,0,0,180,281,8,5,0,2019,SN Thakur,1abb78f8,SN Thakur,GLcJJQIhieyAeKJ1OJ0bOVCiiziXIiU,,,,,,475281.0,,,,257775.0,,,,,,,1745.0,
11,0,21,24,2,0,0,0,0,0,0,240,270,11,1,0,2019,A Mishra,0942d272,Aditya Mishra,,,,,,,31730.0,,,,,,,,,,,,
11,0,21,24,2,0,0,0,0,0,0,240,270,11,1,0,2019,A Mishra,6b19d823,A Mishra,JKViieiGOiIJAXbzeIJJU0CLyOcihQ1,,,,,,31107.0,,,,12353.0,,,,,,,30.0,
1,0,0,0,0,0,0,0,0,0,0,18,35,1,0,0,2019,CV Varun,5b7ab5a9,CV Varun,,,,,,,1108375.0,,,,2236878.0,,,,,,,5432.0,
10,0,213,164,19,7,0,0,0,0,0,0,0,0,7,0,2019,DA Miller,d67d5f00,DA Miller,,,4804.0,,,,321777.0,,,,260912.0,,,,,,,187.0,
6,0,3,7,0,0,0,0,0,0,0,138,222,7,0,0,2019,GC Viljoen,a316d663,GC Viljoen,,,,,,,375126.0,,,12020.0,373892.0,,,,,,,1276.0,
6,0,0,2,0,0,0,0,0,0,0,132,233,3,2,0,2019,AJ Tye,7c7d63a2,AJ Tye,,,6875.0,,,,459508.0,,,,180608.0,,,,,,,1480.0,
3,0,6,5,1,0,0,0,0,0,0,36,59,1,0,0,2019,M Markande,a9fd84fb,M Markande,Q0GJOJCJLO1UiKiAeJIiyzVbXihcieI,,,,,,1081442.0,,,,,,,,,,,4951.0,
12,0,0,0,0,0,0,0,0,0,0,269,438,16,1,0,2019,SL Malinga,a12e1d51,SL Malinga,,,,,,,49758.0,,,,44474.0,,,,,,,211.0,
3,0,0,0,0,0,0,0,0,0,0,54,90,2,0,0,2019,S Nadeem,9d80c5e1,S Nadeem,OzJXAKJeJ1VOiibIGi0iUQJhiLCeIcy,,,,,,31872.0,,,,15063.0,,,,,,,57.0,
9,0,156,130,12,5,0,0,0,0,0,0,0,0,2,0,2019,KS Williamson,d027ba9f,KS Williamson,,,,,,,277906.0,,,,159052.0,,,fbc63455-b04f-4e7d-bebf-b0ca9992f1b4,d1944471-a697-4b45-ab9c-ba5099142053,,,440.0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,P Chopra,8ac93ca2,P Chopra,eUJzhL0ICGbJyiieVcAQKJXiOi1IiOJ,,,,,,500135.0,,,,,,,,,,,3226.0,
10,0,3,5,0,0,0,0,0,0,0,204,255,5,4,0,2019,M Ashwin,e2db2409,M Ashwin,OKiheAIOyQXLz1I0JJiicJCGiVUJeib,,,,,,528067.0,,,,264084.0,,,,,,,3187.0,
1,0,7,16,1,0,0,0,0,0,0,0,0,0,0,0,2019,NS Naik,aedc3b7c,NS Naik,zcJGUKiebXII01QeVJiOAiyiJhCJLOi,,,,,,554700.0,,,,257809.0,,,,,,,2732.0,
6,0,0,1,0,0,0,0,0,0,0,138,210,8,2,0,2019,S Lamichhane,b410bd3d,S Lamichhane,,,8480.0,,,,960361.0,,,,1979200.0,,,,,3013.0,,3013.0,
9,0,32,37,1,2,0,0,0,0,0,198,306,13,4,0,2019,CH Morris,fb66ce1f,CH Morris,,,5887.0,,,,439952.0,,,,921899.0,,,,,,,836.0,
2,0,0,2,0,0,0,0,0,0,0,48,77,2,0,0,2019,HV Patel,f986ca1a,HV Patel,J0ULeeiciJJX1bOiOCVAJizyhQIiGIK,,,,,,390481.0,,,,250417.0,,,,,,,157.0,
2,0,4,8,0,0,0,0,0,0,0,6,9,0,0,0,2019,GH Vihari,94253925,GH Vihari,KbiyeJQIhLOJC1iUGzJiAOiJ0VXceiI,,,,,,452044.0,,,,235082.0,,,,,,,1117.0,
1,0,19,24,2,0,0,0,0,0,0,24,56,0,0,0,2019,P Ray Barman,441c72ae,P Ray Barman,VeLUJiQyJO0GXzJiOiIKiACbihc1eJI,,,,,,1159712.0,,,,,,,,,,,5439.0,
8,0,121,78,8,8,0,0,0,0,0,175,194,8,6,0,2019,Mohammad Nabi,62af8546,Mohammad Nabi,,,4307.0,,,,25913.0,,,,53898.0,,,,,,,618.0,
8,0,64,63,5,1,0,0,0,0,0,12,21,1,10,0,2019,DJ Hooda,73ad96ed,DJ Hooda,zeiQJI0C1KJiIbiJiULcyhAOVeXOGJi,,,,,,497121.0,,,,1058801.0,,,,,,,1556.0,
4,0,32,23,0,3,0,0,0,0,0,84,94,4,1,0,2019,MJ Santner,e4a0deae,MJ Santner,,,,,,,502714.0,,,,952567.0,,,080e3427-3a93-4fdf-aaeb-08b1bb6fbd93,1b051ad4-4937-4a9b-b9dd-c623fbfa711f,,,1903.0,
6,0,5,8,0,0,0,0,0,0,0,0,0,0,5,0,2019,DR Shorey,faa7365d,DR Shorey,iOiAJeiJQU1bcJIChXyO0GeiiIJKLzV,,,,,,590327.0,,,,,,,,,,,4946.0,
1,0,4,3,1,0,0,0,0,0,0,18,30,0,1,0,2019,Avesh Khan,eef2536f,Avesh Khan,ciiJiIJiLhJbAz1OI0JyKVUeXeOGQCi,,,,,,694211.0,,,,1177686.0,,,,,,,1561.0,
5,0,3,7,0,0,0,0,0,0,0,72,116,4,1,0,2019,VR Aaron,0a3d54b9,VR Aaron,1OGczKXJeiIihVICUieyiQJJJbO0iLA,,,,,,360911.0,,,,166145.0,,,,,,,61.0,
10,0,211,156,14,10,0,0,0,0,0,100,145,2,2,0,2019,MP Stoinis,d9273ee7,MP Stoinis,,,5957.0,,,,325012.0,,,,246389.0,,,,,,,964.0,
7,0,70,40,5,4,0,0,0,0,0,42,44,1,0,0,2019,STR Binny,bd17b45f,STR Binny,JILVIJCye1ciOzhQAeiKJOiJG0biXiU,,,,,,27223.0,,,,10421.0,,,,,,,148.0,
1,0,0,2,0,0,0,0,0,0,0,18,27,1,0,0,2019,MM Sharma,759ac88f,MM Sharma,chOi0yGOJeXiAbCLzKiiiJV1UIQeJJI,,,,,,537119.0,,,,166258.0,,,,,,,1107.0,
5,0,0,0,0,0,0,0,0,0,0,114,165,5,0,0,2019,JP Behrendorff,4933f499,JP Behrendorff,,,5959.0,,,,272477.0,,,,113398.0,,,,,,,937.0,
13,0,12,11,2,0,0,0,0,0,0,282,308,13,3,0,2019,RD Chahar,2ed569a0,RD Chahar,C1eiJOJOAViGiXcJJhiUIQIzKiL0yeb,,,,,,1064812.0,,,,1573581.0,,,6efe9aaf-c500-4fa5-be27-c9d72591d2dd,,,,3763.0,
3,0,9,9,0,0,0,0,0,0,0,54,118,1,3,0,2019,TG Southee,13c35c9e,TG Southee,,,,,,,232364.0,,,,97576.0,,,eb6704ec-8e27-4865-88d6-362a5aeb2843,,,,307.0,
6,0,9,12,1,0,0,0,0,0,0,67,102,3,3,0,2019,P Negi,f62772e5,P Negi,JciiKXiJGeAiQJOOLeJC1IzVI0yUibh,,,,,,530773.0,,,,,,,,,,,53.0,
3,0,9,10,0,0,0,0,0,0,0,0,0,0,1,0,2019,H Klaasen,235c2bb6,H Klaasen,,,,,,,436757.0,,,,914109.0,,46124.0,,,,,3869.0,
12,0,396,321,36,15,0,0,0,0,0,0,0,0,12,0,2019,F du Plessis,3355b542,F du Plessis,,,,,,,44828.0,,,12009.0,60234.0,,,,,,,24.0,
2,0,0,0,0,0,0,0,0,0,0,48,71,2,0,0,2019,SC Kuggeleijn,fef92afc,SC Kuggeleijn,,,,,,,539548.0,,,,952478.0,,,5fced5fa-7b17-4d0b-82d3-fc4265db980d,,,,1859.0,
6,0,101,100,8,4,0,0,0,0,0,0,0,0,2,0,2019,Ishan Kishan,752f7486,Ishan Kishan,1KVLIceOQbJhCIiXJJiiUOizAiGJe0y,,,,,,720471.0,,,,1377783.0,,,21f1373b-c758-4c00-b985-782c0e48e299,,,,2975.0,
3,0,15,13,2,0,0,0,0,0,0,52,87,6,1,0,2019,AS Joseph,b0946605,AS Joseph,,,,,,,670031.0,,,,1322652.0,,,,,,,3098.0,
5,0,61,57,5,2,0,0,0,0,0,0,0,0,1,0,2019,AD Nath,f10e94c4,AD Nath,bhJA10JOJGCiIieiLXUyciOeIizQJKV,,,,,,500360.0,,,,,,,,,,,3177.0,
8,0,1,5,0,0,0,0,0,0,0,162,238,7,0,0,2019,HF Gurney,e412cb64,HF Gurney,,,,,,,244639.0,,,,,,,,,,,1737.0,
1,0,0,0,0,0,0,0,0,0,0,12,27,0,1,0,2019,S Midhun,ade90de7,S Midhun,20189dbd1d1cf08f11e792a5028d29d,,,,,,1131619.0,,,,,,,,,,,4950.0,
1,0,15,13,1,1,0,0,0,0,0,0,0,0,0,0,2019,SD Lad,9601c534,SD Lad,hIcJI0LJGOiiAU1zQJXJyibKiCVOiee,,,,,,422342.0,,,,,,,,,,,2739.0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,MC Henriques,32198ae0,MC Henriques,,,4285.0,,,,5961.0,,,,60855.0,,,,,,,388.0,
7,0,160,126,17,5,0,0,0,0,0,84,121,2,5,0,2019,R Parag,04a418e8,R Parag,JeicCLIGAXyheJ1UJbJIO0QVizOiiKi,,,,,,1079434.0,,,,2136312.0,,,,,,,4445.0,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019,JL Denly,bdadf7da,JL Denly,,,,,,,12454.0,,,,60226.0,,,80e47575-d246-3746-bea6-1fee1a71a9ab,,,,3611.0,
2,0,11,10,1,0,0,0,0,0,0,18,29,0,0,0,2019,CR Brathwaite,e342e5fb,CR Brathwaite,,,4949.0,,,,457249.0,,,12325.0,302557.0,,,,,,,2722.0,
4,0,70,48,6,5,0,0,0,0,0,6,13,0,4,0,2019,LS Livingstone,50c6bc2b,LS Livingstone,,,6724.0,,,,403902.0,,,15487.0,353210.0,,,,,,,3644.0,
9,0,0,1,0,0,0,0,0,0,0,209,287,19,0,0,2019,KK Ahmed,a2f46292,KK Ahmed,IQJiLJyeIGhziObUJ0COiiX1VKceAJi,,,,,,942645.0,,,,1196933.0,,,67dc81f9-df52-436f-88ec-3ded368652c7,,,,2964.0,
4,0,84,70,9,4,0,0,0,0,0,0,0,0,0,0,2019,C Munro,af2c687b,C Munro,,,5160.0,8085.0,,,232359.0,,,12585.0,97633.0,,,1a8dc710-4a68-4deb-8853-7614e1e491e5,,,,773.0,
3,0,9,9,1,0,0,0,0,0,0,12,21,1,1,0,2019,Abhishek Sharma,f29185a1,Abhishek Sharma,i0IJLJ1GJOycQAVzCeheiUbXiiIOKJi,JiKiGIeIUAV0hzOiiLQJ1XycCJbJOei,,,,,1070183.0,1131614.0,,,1576635.0,,,,,,,3760.0,
1,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,2019,RK Bhui,b63e358a,RK Bhui,iiLiJXQCizOJJIy1UAKIeOeibVG0hJc,,,,,,642531.0,,,,,,,,,,,1555.0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,Milind Kumar,b4296080,Milind Kumar,KOzLA0OXGIJhiJcyeJiCiieV1UIiJbQ,,,,,,451947.0,,,,,,,,,,,,
2,0,6,11,0,0,0,0,0,0,0,43,67,4,0,0,2019,IS Sodhi,641ac5ff,IS Sodhi,,,,,,,559066.0,,,,952528.0,,,20af3d27-b418-4256-8426-b3ea7118d054,,,,1304.0,
3,0,0,0,0,0,0,0,0,0,0,60,109,3,0,0,2019,Arshdeep Singh,244048f6,Arshdeep Singh,iQeIbXAcUiLihJ0yJeVOJOiJiC1KGIz,,,,,,1125976.0,,,,1732022.0,,,,,,,4698.0,
4,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,2019,AJ Turner,ff1e12a0,AJ Turner,,,5541.0,,,,500268.0,,,,1061396.0,,,da1afe61-4e39-424a-8e96-2f8d6a0ddcc7,,,,1285.0,
1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2019,SW Billings,c16d4035,SW Billings,,,4718.0,,,,297628.0,,,,119895.0,,,25e80d7a-0708-c647-82ad-2eea3525f477,,,,2756.0,
1,0,0,0,0,0,0,0,0,0,0,17,33,1,0,0,2019,KV Sharma,119678fd,KV Sharma,GiQi1LUCieIAJJJeiJbcOyOXzVi0hKI,IIiJhG0yUVJJcQLi1iCbeiezJAOKiXO,,,,,30288.0,,,,15475.0,,,,,,,1118.0,
2,0,0,0,0,0,0,0,0,0,0,42,50,1,2,0,2019,J Yadav,81049310,J Yadav,iOVOzKiiICIiUQeeGLXJb10JcJiJhAy,,,,,,447587.0,,,,254366.0,,,,,,,1740.0,
2,0,0,0,0,0,0,0,0,0,0,48,69,4,0,0,2019,DW Steyn,8fd1a8f5,DW Steyn,,,3242.0,,,,47492.0,,,11992.0,61252.0,,,,,,,180.0,
7,0,73,54,2,7,0,0,0,0,0,41,59,1,5,0,2019,SE Rutherford,d014d5ac,SE Rutherford,,,,,,,914541.0,,,17377.0,1499290.0,,,,,,,5396.0,
2,0,20,12,2,1,0,0,0,0,0,30,48,0,0,0,2019,Harpreet Brar,c05edf8e,Harpreet Brar,2018566b707bdc2011e8a30e02726df,,,,,,1168641.0,,,,1193197.0,,,,,,,5441.0,
3,0,37,34,1,2,0,0,0,0,0,0,0,0,1,0,2019,RK Singh,0a509d6b,RK Singh,VIcLi1IJUAXzCeiiJQJKJebiyOi0GOh,,,,,,723105.0,,,,1376795.0,,,,,,,3830.0,
3,0,37,34,1,2,0,0,0,0,0,0,0,0,1,0,2019,RK Singh,6e974d8f,Rupesh Kumar Singh,,,,,,,1463383.0,,,,,,,,,,,,
2,0,0,1,0,0,0,0,0,0,0,30,57,1,0,0,2019,Y Prithvi Raj,cfa4bd2b,Y Prithvi Raj,JJQ0JehC1UiLGJiyAieKIzXiciObIOV,,,,,,1121579.0,,,,,,,,,,,5438.0,
1,0,9,3,0,1,0,0,0,0,0,12,34,0,0,0,2019,KC Cariappa,edb3d4f8,KC Cariappa,OIiUJCLIKAcViGzJO1XeQJyiii0heJb,,,,,,777537.0,,,,,,,,,,,2743.0,
3,0,1,3,0,0,0,0,0,0,0,54,74,4,2,0,2019,Washington Sundar,f19ccfad,Washington Sundar,iIeLAiXCVh0iiJOJbyGcOie1JzJUKQI,,,,,,719715.0,,,,1376706.0,,,8a079fc8-99c9-41b9-92b0-34127585a0c2,,,,2973.0,
4,0,0,0,0,0,0,0,0,0,0,60,79,5,1,0,2019,O Thomas,c6097d68,O Thomas,,,,,,,914567.0,,,,1694398.0,,,,,,,5146.0,
3,0,48,52,4,2,0,0,0,0,0,0,0,0,3,0,2019,E Lewis,0ebfb1ad,E Lewis,,,,,,,431901.0,,,,452594.0,,,,,,,872.0,
2,0,64,61,6,1,0,0,0,0,0,0,0,0,1,0,2019,M Vijay,4b57e452,M Vijay,A0QeiIJhJcXbCVGLK1zJOiiUIyeiOiJ,,,,,,237095.0,,,,100713.0,,,,,,,7.0,
1,0,0,0,0,0,0,0,0,0,0,12,11,1,0,0,2019,AS Roy,e4cdf230,AS Roy,izXKeJhJIUbiOVQLeGAy1CicOi0JIiJ,,,,,,1079839.0,,,,,,,,,,,3774.0,
5,0,86,53,13,1,0,0,0,0,0,0,0,0,3,1,2019,WP Saha,fe11caa6,WP Saha,iGiVeXU0JyihbJQJIeAzOCIciiLOJK1,,,,,,279810.0,,,,152985.0,,,,,,,16.0,
3,0,98,70,11,2,0,0,0,0,0,0,0,0,1,0,2019,Gurkeerat Singh,6eb146d2,Gurkeerat Singh,1IVAXJhJI0biQJieKJcLGizCyeOUiOi,,,,,,537124.0,,,,282623.0,,,,,,,253.0,
2,0,3,3,0,0,0,0,0,0,0,24,51,0,0,0,2019,BB Sran,d8b2f218,BB Sran,JQIiXcOeJeCb1iiJVAU0JiihGLyOKIz,,,,,,537126.0,,,,,,,,,,,2746.0,
3,0,0,0,0,0,0,0,0,0,0,72,85,2,1,0,2019,S Sandeep Warrier,cdc6bdba,S Sandeep Warrier,cJUiiVGizKieCJhiILIX1OAyOJe0JQb,,,,,,592735.0,,,,241568.0,,,,,,,1092.0,
1,0,16,17,1,1,0,0,0,0,0,0,0,0,1,0,2019,P Simran Singh,9418198b,P Simran Singh,yibzO1G0KiJeQAeicUIOCJJiihLJVIX,,,,,,1161024.0,,,,1573619.0,,,,,,,5436.0,
2,0,8,3,2,0,0,0,0,0,0,0,0,0,1,0,2019,MK Lomror,da934ee8,MK Lomror,byUJIVKXAei0ziJJcChQiG1OiILiOJe,,,,,,853265.0,,,,1060254.0,,,,,,,2970.0,
2,0,0,0,0,0,0,0,0,0,0,30,46,1,0,0,2019,K Khejroliya,fa2f1dde,K Khejroliya,20171e2469f0f9ac11e6842a028d29d,,,,,,1083033.0,,,,,,,,,,,3835.0,
1,0,6,15,0,0,0,0,0,0,0,24,28,2,0,0,2019,J Suchith,4125d931,J Suchith,OyXQiJKCizOiIJJcJGU0ihebIiLVA1e,,,,,,527663.0,,,,,,,,,,,2741.0,
